States,Years,Quarter,Brands,Percentage,Transaction_Count
madhya-pradesh,2022,1,Huawei,0.008816427756670724,173297
madhya-pradesh,2022,1,Others,0.07242233180287062,1423544
maharashtra,2018,1,Xiaomi,0.26307836555922604,1606618
maharashtra,2018,1,Samsung,0.2217789963441916,1354403
maharashtra,2018,1,Vivo,0.1183071409600206,722501
maharashtra,2018,1,Oppo,0.10011783211183767,611419
maharashtra,2018,1,Motorola,0.04100167774849623,250397
maharashtra,2018,1,OnePlus,0.04098071817329442,250269
maharashtra,2018,1,Apple,0.03932294677217629,240145
maharashtra,2018,1,Realme,0.03900478697048008,238202
maharashtra,2018,1,Lenovo,0.02583431390304297,157770
maharashtra,2018,1,Huawei,0.012647957407523242,77241
maharashtra,2018,1,Others,0.09792526404971087,598029
maharashtra,2018,2,Xiaomi,0.2648097489154892,2177364
maharashtra,2018,2,Samsung,0.2205557253497805,1813491
maharashtra,2018,2,Vivo,0.12527238189568435,1030036
maharashtra,2018,2,Oppo,0.10371059637177646,852747
maharashtra,2018,2,Motorola,0.039670917305969285,326189
maharashtra,2018,2,Realme,0.03797262371157906,312225
maharashtra,2018,2,OnePlus,0.0379694616066339,312199
maharashtra,2018,2,Apple,0.037538563998146035,308656
maharashtra,2018,2,Lenovo,0.02438080208251367,200468
maharashtra,2018,2,Huawei,0.012627866098476949,103831
maharashtra,2018,2,Others,0.09549131266395058,785165
maharashtra,2018,3,Xiaomi,0.26507611427774114,2766078
maharashtra,2018,3,Samsung,0.22046830134605228,2300594
maharashtra,2018,3,Vivo,0.13409186152070626,1399253
maharashtra,2018,3,Oppo,0.10787258650739294,1125654
maharashtra,2018,3,Realme,0.03743236844579217,390608
maharashtra,2018,3,Motorola,0.03721780276114124,388369
maharashtra,2018,3,Apple,0.035972957632237484,375379
maharashtra,2018,3,OnePlus,0.035776887337107606,373333
maharashtra,2018,3,Lenovo,0.02189892451705711,228516
maharashtra,2018,3,Huawei,0.012880649251420672,134410
maharashtra,2018,3,Others,0.0913115464033511,952839
maharashtra,2018,4,Xiaomi,0.26455591789383665,3540182
maharashtra,2018,4,Samsung,0.2209219045671811,2956289
maharashtra,2018,4,Vivo,0.14247509378921897,1906545
maharashtra,2018,4,Oppo,0.1129083049996555,1510894
maharashtra,2018,4,Realme,0.0367816947477589,492198
maharashtra,2018,4,Apple,0.0351829325068852,470804
maharashtra,2018,4,Motorola,0.03487250629633134,466650
maharashtra,2018,4,OnePlus,0.03396872810893643,454556
maharashtra,2018,4,Lenovo,0.020130773580024276,269382
maharashtra,2018,4,Huawei,0.0131310137605348,175714
maharashtra,2018,4,Others,0.08507112974963685,1138388
maharashtra,2019,1,Xiaomi,0.2624891069401111,4274491
maharashtra,2019,1,Samsung,0.22180145956409583,3611915
maharashtra,2019,1,Vivo,0.14849293967601365,2418126
maharashtra,2019,1,Oppo,0.11716096538962228,1907902
maharashtra,2019,1,Realme,0.035932313591658695,585138
maharashtra,2019,1,Apple,0.03431420561859899,558788
maharashtra,2019,1,Motorola,0.03281086970632292,534307
maharashtra,2019,1,OnePlus,0.03224572937706036,525104
maharashtra,2019,1,Lenovo,0.018812854053231517,306357
maharashtra,2019,1,Huawei,0.01337306366668425,217773
maharashtra,2019,1,Others,0.08256649241660036,1344550
maharashtra,2019,2,Xiaomi,0.26057610451097685,4892831
maharashtra,2019,2,Samsung,0.22247609106365643,4177428
maharashtra,2019,2,Vivo,0.15291318223515768,2871247
maharashtra,2019,2,Oppo,0.12015401841883477,2256129
maharashtra,2019,2,Realme,0.03576481302233187,671555
maharashtra,2019,2,Apple,0.03396894334683835,637834
maharashtra,2019,2,Motorola,0.03144686511006166,590477
maharashtra,2019,2,OnePlus,0.031115022520933216,584246
maharashtra,2019,2,Lenovo,0.017944956522549557,336952
maharashtra,2019,2,Huawei,0.01334804993882135,250636
maharashtra,2019,2,Others,0.08029195330983825,1507640
maharashtra,2019,3,Xiaomi,0.2586375006035026,5512362
maharashtra,2019,3,Samsung,0.22229883140781007,4737873
maharashtra,2019,3,Vivo,0.15789317368052042,3365190
maharashtra,2019,3,Oppo,0.12306676824434722,2622932
maharashtra,2019,3,Realme,0.03641040917547304,776018
maharashtra,2019,3,Apple,0.033334598596983706,710463
maharashtra,2019,3,OnePlus,0.030031744354558593,640069
maharashtra,2019,3,Motorola,0.02978278926448973,634763
maharashtra,2019,3,Lenovo,0.01644539332440955,350502
maharashtra,2019,3,Huawei,0.013311684031041781,283713
maharashtra,2019,3,Others,0.0787871073168633,1679196
maharashtra,2019,4,Xiaomi,0.2570554076455645,6103857
maharashtra,2019,4,Samsung,0.22160501930129575,5262077
maharashtra,2019,4,Vivo,0.16295883770162992,3869506
maharashtra,2019,4,Oppo,0.12612771278455687,2994940
maharashtra,2019,4,Realme,0.0379738354083337,901700
maharashtra,2019,4,Apple,0.03222242282334898,765131
maharashtra,2019,4,OnePlus,0.028695619178820967,681386
maharashtra,2019,4,Motorola,0.02830573144652602,672128
maharashtra,2019,4,Lenovo,0.015482686950599102,367641
maharashtra,2019,4,Huawei,0.013133758655450804,311865
maharashtra,2019,4,Others,0.07643896810387336,1815066
maharashtra,2020,1,Xiaomi,0.2551607874997277,6677147
maharashtra,2020,1,Samsung,0.2205845678698613,5772343
maharashtra,2020,1,Vivo,0.16800945721154414,4396537
maharashtra,2020,1,Oppo,0.1290628120415509,3377366
maharashtra,2020,1,Realme,0.039405137266755805,1031169
maharashtra,2020,1,Apple,0.031170392981761583,815679
maharashtra,2020,1,OnePlus,0.027351548948941835,715746
maharashtra,2020,1,Motorola,0.026928595912855166,704678
maharashtra,2020,1,Lenovo,0.014799458430572152,387278
maharashtra,2020,1,Huawei,0.012918410341637373,338054
maharashtra,2020,1,Others,0.074608831494792,1952393
maharashtra,2020,2,Xiaomi,0.25347742746188906,7291300
maharashtra,2020,2,Samsung,0.22024078078542855,6335245
maharashtra,2020,2,Vivo,0.17183452884514233,4942835
maharashtra,2020,2,Oppo,0.13200965225690617,3797269
maharashtra,2020,2,Realme,0.040335182728116994,1160245
maharashtra,2020,2,Apple,0.02985070164573817,858658
maharashtra,2020,2,OnePlus,0.025807849140447554,742365
maharashtra,2020,2,Motorola,0.02579821941085106,742088
maharashtra,2020,2,Lenovo,0.014121181490644596,406197
maharashtra,2020,2,Huawei,0.012609904938229631,362725
maharashtra,2020,2,Others,0.07391457129660589,2126159
maharashtra,2020,3,Xiaomi,0.2513724424826326,7895486
maharashtra,2020,3,Samsung,0.2201476348901048,6914730
maharashtra,2020,3,Vivo,0.17627936478989661,5536849
maharashtra,2020,3,Oppo,0.13406107251646976,4210793
maharashtra,2020,3,Realme,0.041917396172299774,1316605
maharashtra,2020,3,Apple,0.029015285910354613,911356
maharashtra,2020,3,OnePlus,0.024775710467080467,778193
maharashtra,2020,3,Motorola,0.024708437854480583,776080
maharashtra,2020,3,Lenovo,0.013488461282414661,423666
maharashtra,2020,3,Huawei,0.012306526369893095,386542
maharashtra,2020,3,Others,0.07192766726437305,2259213
maharashtra,2020,4,Xiaomi,0.24931495940580317,8584570
maharashtra,2020,4,Samsung,0.2200985745178752,7578573
maharashtra,2020,4,Vivo,0.17972785756627194,6188503
maharashtra,2020,4,Oppo,0.13549417702062908,4665421
maharashtra,2020,4,Realme,0.04368690269413336,1504255
maharashtra,2020,4,Apple,0.02855738790335249,983306
maharashtra,2020,4,OnePlus,0.023896082759403428,822805
maharashtra,2020,4,Motorola,0.023620530188355342,813317
maharashtra,2020,4,Lenovo,0.012913274039384326,444638
maharashtra,2020,4,Huawei,0.012016537452511253,413761
maharashtra,2020,4,Others,0.07067371645228039,2433482
maharashtra,2021,1,Xiaomi,0.24800244956939832,9195320
maharashtra,2021,1,Samsung,0.21816201006016123,8088910
maharashtra,2021,1,Vivo,0.18425673744186405,6831786
maharashtra,2021,1,Oppo,0.13672456182836523,5069410
maharashtra,2021,1,Realme,0.04575112419144778,1696339
maharashtra,2021,1,Apple,0.02844258506167764,1054581
maharashtra,2021,1,OnePlus,0.02346493511691459,870022
maharashtra,2021,1,Motorola,0.022442186491513715,832101
maharashtra,2021,1,Lenovo,0.01207504694823715,447713
maharashtra,2021,1,Huawei,0.011647105901343987,431846
maharashtra,2021,1,Others,0.0690312573890763,2559509
maharashtra,2021,2,Xiaomi,0.24616983712241644,9764252
maharashtra,2021,2,Samsung,0.21457857096450278,8511194
maharashtra,2021,2,Vivo,0.18932777930964656,7509629
maharashtra,2021,2,Oppo,0.13835567683776837,5487836
maharashtra,2021,2,Realme,0.05050818867972192,2003392
maharashtra,2021,2,Apple,0.028535400131759484,1131848
maharashtra,2021,2,OnePlus,0.023935818796245942,949407
maharashtra,2021,2,Motorola,0.020689960142642714,820661
maharashtra,2021,2,Lenovo,0.01085337926569816,430496
maharashtra,2021,2,Huawei,0.010824008059358174,429331
maharashtra,2021,2,Others,0.06622138069023949,2626651
maharashtra,2021,3,Xiaomi,0.24351131157195435,10369008
maharashtra,2021,3,Samsung,0.20690235321362468,8810154
maharashtra,2021,3,Vivo,0.19620484308844438,8354641
maharashtra,2021,3,Oppo,0.14104176496411552,6005730
maharashtra,2021,3,Realme,0.055730863681045094,2373088
maharashtra,2021,3,Apple,0.028638918422646303,1219480
maharashtra,2021,3,OnePlus,0.02602995118716311,1108387
maharashtra,2021,3,Motorola,0.01883445463759291,801994
maharashtra,2021,3,Huawei,0.010239843544161737,436025
maharashtra,2021,3,Tecno,0.009921862966011516,422485
maharashtra,2021,3,Others,0.06294383272324039,2680225
maharashtra,2021,4,Xiaomi,0.23912783081917255,10876133
maharashtra,2021,4,Vivo,0.20112581307635072,9147706
maharashtra,2021,4,Samsung,0.20081057099184466,9133368
maharashtra,2021,4,Oppo,0.14317423494650888,6511923
maharashtra,2021,4,Realme,0.06238838290924427,2837580
maharashtra,2021,4,Apple,0.030387045955647212,1382079
maharashtra,2021,4,OnePlus,0.02779736894884376,1264294
maharashtra,2021,4,Motorola,0.017465022705653026,794353
maharashtra,2021,4,Tecno,0.010667398142046087,485180
maharashtra,2021,4,Huawei,0.009248039235129216,420624
maharashtra,2021,4,Others,0.05780829226955964,2629266
maharashtra,2022,1,Xiaomi,0.23515441252244823,11340940
maharashtra,2022,1,Vivo,0.20473705633057232,9873983
maharashtra,2022,1,Samsung,0.19588783442188637,9447206
maharashtra,2022,1,Oppo,0.1453378488638152,7009300
maharashtra,2022,1,Realme,0.06709664148953619,3235912
maharashtra,2022,1,Apple,0.03132648235047005,1510802
maharashtra,2022,1,OnePlus,0.028964019173241564,1396866
maharashtra,2022,1,Motorola,0.016341441617595556,788109
maharashtra,2022,1,Tecno,0.011861665190680114,572060
maharashtra,2022,1,Huawei,0.00862627916818637,416025
maharashtra,2022,1,Others,0.05466631887156802,2636427
manipur,2018,1,Xiaomi,0.416140350877193,12453
manipur,2018,1,Samsung,0.18753550543024228,5612
manipur,2018,1,Vivo,0.07649122807017544,2289
manipur,2018,1,Oppo,0.06813700918964077,2039
manipur,2018,1,Realme,0.03274853801169591,980
manipur,2018,1,Apple,0.03067669172932331,918
manipur,2018,1,OnePlus,0.01851294903926483,554
manipur,2018,1,Lyf,0.01821219715956558,545
manipur,2018,1,Lenovo,0.01597326649958229,478
manipur,2018,1,Motorola,0.014369256474519632,430
manipur,2018,1,Others,0.12120300751879699,3627
manipur,2018,2,Xiaomi,0.43163608728693953,19879
manipur,2018,2,Samsung,0.18406253392682662,8477
manipur,2018,2,Vivo,0.08444251438497449,3889
manipur,2018,2,Oppo,0.06972098577787428,3211
manipur,2018,2,Realme,0.03200521116056888,1474
manipur,2018,2,Apple,0.02779285636738682,1280
manipur,2018,2,OnePlus,0.016914558679839323,779
manipur,2018,2,Lyf,0.015763760720877214,726
manipur,2018,2,Lenovo,0.01456953642384106,671
manipur,2018,2,Motorola,0.013266746281619803,611
manipur,2018,2,Others,0.10982520898925198,5058
manipur,2018,3,Xiaomi,0.4351336078146444,26950
manipur,2018,3,Samsung,0.18330507790425446,11353
manipur,2018,3,Vivo,0.09217728263502059,5709
manipur,2018,3,Oppo,0.07181722773875837,4448
manipur,2018,3,Realme,0.031193993703075806,1932
manipur,2018,3,Apple,0.027060628077823525,1676
manipur,2018,3,OnePlus,0.01650117058206184,1022
manipur,2018,3,Motorola,0.01398240090417373,866
manipur,2018,3,Micromax,0.013191248889965286,817
manipur,2018,3,Gionee,0.013175102930491645,816
manipur,2018,3,Others,0.10246225881973037,6346
manipur,2018,4,Xiaomi,0.442020123745293,36506
manipur,2018,4,Samsung,0.18422550218552108,15215
manipur,2018,4,Vivo,0.09619925171633026,7945
manipur,2018,4,Oppo,0.07394447202411944,6107
manipur,2018,4,Realme,0.03100897213914686,2561
manipur,2018,4,Apple,0.026577389240697913,2195
manipur,2018,4,OnePlus,0.014735618544842533,1217
manipur,2018,4,Motorola,0.013209991645376503,1091
manipur,2018,4,Huawei,0.012870963445495162,1063
manipur,2018,4,Lenovo,0.012653016745571444,1045
manipur,2018,4,Others,0.09255469856760586,7644
manipur,2019,1,Xiaomi,0.4453866789916304,44328
manipur,2019,1,Samsung,0.18229224230610788,18143
manipur,2019,1,Vivo,0.10034463010037477,9987
manipur,2019,1,Oppo,0.07642147356998603,7606
manipur,2019,1,Realme,0.03067509319079245,3053
manipur,2019,1,Apple,0.026987651592030305,2686
manipur,2019,1,OnePlus,0.014257437680227476,1419
manipur,2019,1,Huawei,0.013262732725793001,1320
manipur,2019,1,Motorola,0.012669928763049223,1261
manipur,2019,1,Lenovo,0.011655128759030213,1160
manipur,2019,1,Others,0.08604700232097823,8564
manipur,2019,2,Xiaomi,0.44867385156309714,52830
manipur,2019,2,Samsung,0.18127001112554886,21344
manipur,2019,2,Vivo,0.103679923904643,12208
manipur,2019,2,Oppo,0.07883852667159248,9283
manipur,2019,2,Realme,0.030140895309434635,3549
manipur,2019,2,Apple,0.026718302801769896,3146
manipur,2019,2,Huawei,0.013342165830127307,1571
manipur,2019,2,OnePlus,0.013061903912626224,1538
manipur,2019,2,Motorola,0.012051262452546561,1419
manipur,2019,2,Lenovo,0.011966334598758354,1409
manipur,2019,2,Others,0.08025682182985554,9450
manipur,2019,3,Xiaomi,0.4562120367381672,62189
manipur,2019,3,Samsung,0.17693447577687138,24119
manipur,2019,3,Vivo,0.10605504856363156,14457
manipur,2019,3,Oppo,0.0786114616039203,10716
manipur,2019,3,Realme,0.0312142375069691,4255
manipur,2019,3,Apple,0.02723818187153379,3713
manipur,2019,3,Huawei,0.013564071715719358,1849
manipur,2019,3,OnePlus,0.012603069338889052,1718
manipur,2019,3,Motorola,0.011421990081868599,1557
manipur,2019,3,Gionee,0.010527010769095338,1435
manipur,2019,3,Others,0.07561841603333432,10308
manipur,2019,4,Xiaomi,0.45946780983277336,71382
manipur,2019,4,Samsung,0.17505374682990255,27196
manipur,2019,4,Vivo,0.10979157816140785,17057
manipur,2019,4,Oppo,0.08016967262709356,12455
manipur,2019,4,Realme,0.03271798040654488,5083
manipur,2019,4,Apple,0.02668674931448654,4146
manipur,2019,4,Huawei,0.013581534262799469,2110
manipur,2019,4,OnePlus,0.012101082660693365,1880
manipur,2019,4,Motorola,0.010903847886816257,1694
manipur,2019,4,Gionee,0.00986109501924587,1532
manipur,2019,4,Others,0.06966490299823633,10823
manipur,2020,1,Xiaomi,0.4626664561886184,82065
manipur,2020,1,Samsung,0.17306933372422115,30698
manipur,2020,1,Vivo,0.11285193996865381,20017
manipur,2020,1,Oppo,0.08177635955664303,14505
manipur,2020,1,Realme,0.033950860892802776,6022
manipur,2020,1,Apple,0.025922626766042373,4598
manipur,2020,1,Huawei,0.013604023137551163,2413
manipur,2020,1,OnePlus,0.011478570703710804,2036
manipur,2020,1,Motorola,0.010334096316258302,1833
manipur,2020,1,Lenovo,0.009071228026655541,1609
manipur,2020,1,Others,0.06527450471884268,11578
manipur,2020,2,Xiaomi,0.4716421650517875,101637
manipur,2020,2,Samsung,0.16969688532501764,36569
manipur,2020,2,Vivo,0.11453112818799421,24681
manipur,2020,2,Oppo,0.08295745628689163,17877
manipur,2020,2,Realme,0.03515146452834391,7575
manipur,2020,2,Apple,0.023712737127371274,5110
manipur,2020,2,Huawei,0.013053606563462895,2813
manipur,2020,2,OnePlus,0.010199725284924082,2198
manipur,2020,2,Motorola,0.00935980250213461,2017
manipur,2020,2,Lenovo,0.008343542339532984,1798
manipur,2020,2,Others,0.06135148680253926,13221
manipur,2020,3,Xiaomi,0.47836697439308795,123688
manipur,2020,3,Samsung,0.1676573987770872,43350
manipur,2020,3,Vivo,0.11635848903362044,30086
manipur,2020,3,Oppo,0.08401434079895422,21723
manipur,2020,3,Realme,0.03643986185185042,9422
manipur,2020,3,Apple,0.02242006783646539,5797
manipur,2020,3,Huawei,0.012461179673812571,3222
manipur,2020,3,OnePlus,0.009510254754160495,2459
manipur,2020,3,Motorola,0.008415743938614573,2176
manipur,2020,3,Lenovo,0.007719588649574765,1996
manipur,2020,3,Others,0.056636100292771975,14644
manipur,2020,4,Xiaomi,0.47707880265399694,137767
manipur,2020,4,Samsung,0.168440846065408,48641
manipur,2020,4,Vivo,0.11780574293906611,34019
manipur,2020,4,Oppo,0.08532336930173286,24639
manipur,2020,4,Realme,0.038424778025570344,11096
manipur,2020,4,Apple,0.022595681021705706,6525
manipur,2020,4,Huawei,0.01194021581039713,3448
manipur,2020,4,OnePlus,0.009308381699056695,2688
manipur,2020,4,Motorola,0.00803055697920851,2319
manipur,2020,4,Lenovo,0.007334506115551369,2118
manipur,2020,4,Others,0.053717119388306346,15512
manipur,2021,1,Xiaomi,0.4766557498688705,149035
manipur,2021,1,Samsung,0.16698862691417093,52212
manipur,2021,1,Vivo,0.12065513579899446,37725
manipur,2021,1,Oppo,0.08573630816073279,26807
manipur,2021,1,Realme,0.039936929906482274,12487
manipur,2021,1,Apple,0.022634231836964447,7077
manipur,2021,1,Huawei,0.011596965471362596,3626
manipur,2021,1,OnePlus,0.00933897936469354,2920
manipur,2021,1,Motorola,0.007506364578402651,2347
manipur,2021,1,Lenovo,0.006709992707920222,2098
manipur,2021,1,Others,0.05224071539140558,16334
manipur,2021,2,Xiaomi,0.4741405269387524,159031
manipur,2021,2,Samsung,0.16559185949094984,55541
manipur,2021,2,Vivo,0.12244155642812209,41068
manipur,2021,2,Oppo,0.0864884365058779,29009
manipur,2021,2,Realme,0.04408349209472614,14786
manipur,2021,2,Apple,0.022882510606453615,7675
manipur,2021,2,Huawei,0.010986586525704438,3685
manipur,2021,2,OnePlus,0.009489906353139003,3183
manipur,2021,2,Motorola,0.006827485249352283,2290
manipur,2021,2,HMD Global,0.0065353046578952865,2192
manipur,2021,2,Others,0.05053233514902701,16949
manipur,2021,3,Xiaomi,0.472844430806996,171051
manipur,2021,3,Samsung,0.15986498926050935,57831
manipur,2021,3,Vivo,0.12494022098195158,45197
manipur,2021,3,Oppo,0.08851994062181236,32022
manipur,2021,3,Realme,0.048196401372222177,17435
manipur,2021,3,Apple,0.023278571606279493,8421
manipur,2021,3,Huawei,0.0111403210513367,4030
manipur,2021,3,OnePlus,0.010789248899098547,3903
manipur,2021,3,Motorola,0.006264011787178403,2266
manipur,2021,3,HMD Global,0.005995870064602804,2169
manipur,2021,3,Others,0.04816599354801257,17424
manipur,2021,4,Xiaomi,0.4721802417046211,183086
manipur,2021,4,Samsung,0.15481268665569728,60028
manipur,2021,4,Vivo,0.12488845790801195,48425
manipur,2021,4,Oppo,0.08893192966529635,34483
manipur,2021,4,Realme,0.05507471385907269,21355
manipur,2021,4,Apple,0.024219463256874345,9391
manipur,2021,4,OnePlus,0.012108442124483554,4695
manipur,2021,4,Huawei,0.01039598087407736,4031
manipur,2021,4,HMD Global,0.006468151831353515,2508
manipur,2021,4,Motorola,0.006081300645267778,2358
manipur,2021,4,Others,0.044838631475244105,17386
manipur,2022,1,Xiaomi,0.4694658897790726,193373
manipur,2022,1,Samsung,0.15062393784899247,62042
manipur,2022,1,Vivo,0.12538965768390387,51648
manipur,2022,1,Oppo,0.09088128186453022,37434
manipur,2022,1,Realme,0.060075260985676136,24745
manipur,2022,1,Apple,0.02489924739014324,10256
manipur,2022,1,OnePlus,0.012952172857489681,5335
manipur,2022,1,Huawei,0.009939305656712794,4094
manipur,2022,1,HMD Global,0.006113134255887351,2518
manipur,2022,1,Motorola,0.005727118232580724,2359
manipur,2022,1,Others,0.04393299344501093,18096
meghalaya,2018,1,Xiaomi,0.24458488629611624,4528
meghalaya,2018,1,Samsung,0.18424890617403986,3411
meghalaya,2018,1,Vivo,0.10095608491330417,1869
meghalaya,2018,1,Oppo,0.09609463620158808,1779
meghalaya,2018,1,Realme,0.05752714308864042,1065
meghalaya,2018,1,Motorola,0.035758656079511696,662
meghalaya,2018,1,Lenovo,0.03116728785177983,577
meghalaya,2018,1,Apple,0.02960082104467131,548
meghalaya,2018,1,Micromax,0.026900016204829038,498
meghalaya,2018,1,OnePlus,0.023497002106627776,435
meghalaya,2018,1,Others,0.16966456003889158,3141
meghalaya,2018,2,Xiaomi,0.24862874746412203,6618
meghalaya,2018,2,Samsung,0.18641520775415132,4962
meghalaya,2018,2,Vivo,0.10511683822976933,2798
meghalaya,2018,2,Oppo,0.1003456307761665,2671
meghalaya,2018,2,Realme,0.055526335562401385,1478
meghalaya,2018,2,Motorola,0.034450371928770006,917
meghalaya,2018,2,Lenovo,0.03035539860244947,808
meghalaya,2018,2,Apple,0.02671124802765046,711
meghalaya,2018,2,Micromax,0.025058231272071532,667
meghalaya,2018,2,Asus,0.02088812082049741,556
meghalaya,2018,2,Others,0.16650386956195057,4432
meghalaya,2018,3,Xiaomi,0.24803519218905073,9247
meghalaya,2018,3,Samsung,0.19033824199994637,7096
meghalaya,2018,3,Vivo,0.11595718998953891,4323
meghalaya,2018,3,Oppo,0.10238459268796438,3817
meghalaya,2018,3,Realme,0.053458866446715485,1993
meghalaya,2018,3,Motorola,0.03138327834553794,1170
meghalaya,2018,3,Lenovo,0.025696735602585768,958
meghalaya,2018,3,Apple,0.02435556986132346,908
meghalaya,2018,3,Micromax,0.024140983342721495,900
meghalaya,2018,3,Asus,0.021029478822992945,784
meghalaya,2018,3,Others,0.16321987071162256,6085
meghalaya,2018,4,Xiaomi,0.2496474191078696,12391
meghalaya,2018,4,Samsung,0.19466494741507837,9662
meghalaya,2018,4,Vivo,0.12418906394810009,6164
meghalaya,2018,4,Oppo,0.10690252649393561,5306
meghalaya,2018,4,Realme,0.05459966958133537,2710
meghalaya,2018,4,Motorola,0.029153402909296047,1447
meghalaya,2018,4,Lenovo,0.02540597171293871,1261
meghalaya,2018,4,Apple,0.022927831728250796,1138
meghalaya,2018,4,Asus,0.02125559092557521,1055
meghalaya,2018,4,Micromax,0.02117500100737398,1051
meghalaya,2018,4,Others,0.1500785751702462,7449
meghalaya,2019,1,Xiaomi,0.24790606144388244,15243
meghalaya,2019,1,Samsung,0.1936506903898385,11907
meghalaya,2019,1,Vivo,0.12924683266381512,7947
meghalaya,2019,1,Oppo,0.11246279701400295,6915
meghalaya,2019,1,Realme,0.053930099045326654,3316
meghalaya,2019,1,Motorola,0.026965049522663327,1658
meghalaya,2019,1,Lenovo,0.023761120236798022,1461
meghalaya,2019,1,Apple,0.02219981459495503,1365
meghalaya,2019,1,Huawei,0.02140289817359767,1316
meghalaya,2019,1,Micromax,0.02111015336575211,1298
meghalaya,2019,1,Others,0.14736448354936815,9061
meghalaya,2019,2,Xiaomi,0.24747812591978166,18498
meghalaya,2019,2,Samsung,0.19306718754180827,14431
meghalaya,2019,2,Vivo,0.13235490862387284,9893
meghalaya,2019,2,Oppo,0.11715677093088593,8757
meghalaya,2019,2,Realme,0.05371524897653386,4015
meghalaya,2019,2,Motorola,0.0257672651379338,1926
meghalaya,2019,2,Lenovo,0.023278837663553903,1740
meghalaya,2019,2,Huawei,0.021700157867979557,1622
meghalaya,2019,2,Apple,0.02149947823294892,1607
meghalaya,2019,2,Micromax,0.0203489149921066,1521
meghalaya,2019,2,Others,0.14363310411259467,10736
meghalaya,2019,3,Xiaomi,0.24724526574746838,21608
meghalaya,2019,3,Samsung,0.1893701012643744,16550
meghalaya,2019,3,Vivo,0.13705589564620402,11978
meghalaya,2019,3,Oppo,0.11875965444247383,10379
meghalaya,2019,3,Realme,0.055712569368957035,4869
meghalaya,2019,3,Motorola,0.024040276903713027,2101
meghalaya,2019,3,Huawei,0.02193489330053207,1917
meghalaya,2019,3,Apple,0.02116825905372161,1850
meghalaya,2019,3,Asus,0.020596143944161566,1800
meghalaya,2019,3,Micromax,0.020493163224440756,1791
meghalaya,2019,3,Others,0.14362377710395333,12552
meghalaya,2019,4,Xiaomi,0.2473957812656203,24747
meghalaya,2019,4,Samsung,0.1903628911326602,19042
meghalaya,2019,4,Vivo,0.14049785064480655,14054
meghalaya,2019,4,Oppo,0.12141357592722184,12145
meghalaya,2019,4,Realme,0.05930220933719884,5932
meghalaya,2019,4,Motorola,0.02237328801359592,2238
meghalaya,2019,4,Huawei,0.021773467959612117,2178
meghalaya,2019,4,Apple,0.020513845846246125,2052
meghalaya,2019,4,Micromax,0.019984004798560433,1999
meghalaya,2019,4,Asus,0.0182445266420074,1825
meghalaya,2019,4,Others,0.13813855843247025,13818
meghalaya,2020,1,Xiaomi,0.2449347180487462,27877
meghalaya,2020,1,Samsung,0.1898711933505544,21610
meghalaya,2020,1,Vivo,0.14391023951359236,16379
meghalaya,2020,1,Oppo,0.1246858910151651,14191
meghalaya,2020,1,Realme,0.06363013337550741,7242
meghalaya,2020,1,Huawei,0.021491204948424623,2446
meghalaya,2020,1,Motorola,0.020964029029820586,2386
meghalaya,2020,1,Apple,0.0202874866009454,2309
meghalaya,2020,1,Micromax,0.018354508232730597,2089
meghalaya,2020,1,Asus,0.018011843885637972,2050
meghalaya,2020,1,Others,0.13385875199887537,15235
meghalaya,2020,2,Xiaomi,0.24179398139650982,32935
meghalaya,2020,2,Samsung,0.18864849388081725,25696
meghalaya,2020,2,Vivo,0.14794693526954505,20152
meghalaya,2020,2,Oppo,0.1281761384910176,17459
meghalaya,2020,2,Realme,0.06743948726607983,9186
meghalaya,2020,2,Huawei,0.020497610325157293,2792
meghalaya,2020,2,Motorola,0.019088032537753926,2600
meghalaya,2020,2,Micromax,0.018809053600663678,2562
meghalaya,2020,2,Apple,0.018273120379411353,2489
meghalaya,2020,2,Asus,0.01741415891521243,2372
meghalaya,2020,2,Others,0.13191298793783174,17968
meghalaya,2020,3,Xiaomi,0.2397347550731896,37816
meghalaya,2020,3,Samsung,0.18851154740999487,29736
meghalaya,2020,3,Vivo,0.15202769096176644,23981
meghalaya,2020,3,Oppo,0.13035292029339232,20562
meghalaya,2020,3,Realme,0.07154766357510095,11286
meghalaya,2020,3,Huawei,0.019715863345610842,3110
meghalaya,2020,3,Micromax,0.01833385105964841,2892
meghalaya,2020,3,Motorola,0.018086610329590913,2853
meghalaya,2020,3,Apple,0.017592128869475913,2775
meghalaya,2020,3,Asus,0.016628523972841557,2623
meghalaya,2020,3,Others,0.12746844510938818,20107
meghalaya,2020,4,Xiaomi,0.23799214495004165,41993
meghalaya,2020,4,Samsung,0.18949599596479397,33436
meghalaya,2020,4,Vivo,0.1538705673658379,27150
meghalaya,2020,4,Oppo,0.1326460636905133,23405
meghalaya,2020,4,Realme,0.07491768066331533,13219
meghalaya,2020,4,Huawei,0.01909355217147359,3369
meghalaya,2020,4,Apple,0.017546345361496653,3096
meghalaya,2020,4,Micromax,0.01738199005933793,3067
meghalaya,2020,4,Motorola,0.017092951424507077,3016
meghalaya,2020,4,Asus,0.016050145369431047,2832
meghalaya,2020,4,Others,0.12391256297925156,21864
meghalaya,2021,1,Xiaomi,0.23903305408421482,45624
meghalaya,2021,1,Samsung,0.18704451744390133,35701
meghalaya,2021,1,Vivo,0.15757404292996768,30076
