States,Years,Quarter,Transaction_Amount,Districts,Transaction_Count
arunachal-pradesh,2018,3,303027.4066451341,kurung kumey district,255
arunachal-pradesh,2018,3,95403.67678261214,anjaw district,13
arunachal-pradesh,2018,3,2141734.499956036,siang district,615
arunachal-pradesh,2018,3,3045590.882295873,lower siang district,2625
arunachal-pradesh,2018,3,1606758.4080739785,kra daadi district,436
arunachal-pradesh,2018,3,20494174.949715402,changlang district,10162
arunachal-pradesh,2018,3,305164.81707575504,pakke kessang district,165
arunachal-pradesh,2018,3,196466.66696677107,dibang valley district,29
arunachal-pradesh,2018,3,48528147.45054105,west kameng district,17026
arunachal-pradesh,2018,3,24885270.773230057,east siang district,10539
arunachal-pradesh,2018,3,4223297.613673143,upper subansiri district,1601
arunachal-pradesh,2018,3,3132863.590645522,east kameng district,1029
arunachal-pradesh,2018,3,32702331.664437763,lohit district,11595
arunachal-pradesh,2018,3,1777602.4370017413,lepa rada district,523
arunachal-pradesh,2018,3,25733824.994109266,tawang district,8715
arunachal-pradesh,2018,3,10698272.774381302,namsai district,5076
arunachal-pradesh,2018,4,10951332.393937869,lower dibang valley district,4227
arunachal-pradesh,2018,4,8884930.591487257,lower subansiri district,3735
arunachal-pradesh,2018,4,22545311.85089966,longding district,6581
arunachal-pradesh,2018,4,14013986.244825875,west siang district,3813
arunachal-pradesh,2018,4,361497.05682825705,kamle district,247
arunachal-pradesh,2018,4,2157332.9473089008,upper siang district,1041
arunachal-pradesh,2018,4,10811742.670586085,tirap district,5725
arunachal-pradesh,2018,4,154875448.20778143,papum pare district,55224
arunachal-pradesh,2018,4,759686.7195777439,kurung kumey district,444
arunachal-pradesh,2018,4,495578.19942643447,anjaw district,273
arunachal-pradesh,2018,4,2176630.237443937,siang district,822
arunachal-pradesh,2018,4,4533291.201383284,lower siang district,2883
arunachal-pradesh,2018,4,3254327.442489025,kra daadi district,750
arunachal-pradesh,2018,4,32343047.413952358,changlang district,13950
arunachal-pradesh,2018,4,462143.5189972004,pakke kessang district,297
arunachal-pradesh,2018,4,97205.28808666342,dibang valley district,40
arunachal-pradesh,2018,4,89194886.84322134,west kameng district,25439
arunachal-pradesh,2018,4,42483.80153055695,shi yomi district,61
arunachal-pradesh,2018,4,34272134.344916776,east siang district,12893
arunachal-pradesh,2018,4,8771042.079749444,upper subansiri district,2686
arunachal-pradesh,2018,4,5936855.710462087,east kameng district,1750
arunachal-pradesh,2018,4,40510521.949797615,lohit district,14268
arunachal-pradesh,2018,4,3023578.1893019043,lepa rada district,932
arunachal-pradesh,2018,4,35921510.89403269,tawang district,11104
arunachal-pradesh,2018,4,17643523.29373534,namsai district,7244
arunachal-pradesh,2019,1,13738776.18143886,lower dibang valley district,6314
arunachal-pradesh,2019,1,12615032.122891838,lower subansiri district,4994
arunachal-pradesh,2019,1,25349462.055245366,longding district,7287
arunachal-pradesh,2019,1,19426751.301233895,west siang district,5921
arunachal-pradesh,2019,1,725807.1059240355,kamle district,391
arunachal-pradesh,2019,1,2756678.3077581595,upper siang district,1154
arunachal-pradesh,2019,1,14075747.836402504,tirap district,6877
arunachal-pradesh,2019,1,188556716.3567257,papum pare district,70941
arunachal-pradesh,2019,1,2076644.1215012982,kurung kumey district,740
arunachal-pradesh,2019,1,4643030.795590812,anjaw district,2116
arunachal-pradesh,2019,1,2552682.037255951,siang district,1282
arunachal-pradesh,2019,1,6923301.927893572,lower siang district,3565
arunachal-pradesh,2019,1,3797175.4842446605,kra daadi district,1070
arunachal-pradesh,2019,1,40239141.669717625,changlang district,17589
arunachal-pradesh,2019,1,1682922.8373646357,pakke kessang district,545
arunachal-pradesh,2019,1,301591.38639926765,dibang valley district,102
arunachal-pradesh,2019,1,101333633.67604163,west kameng district,34289
arunachal-pradesh,2019,1,212989.63045272,shi yomi district,19
arunachal-pradesh,2019,1,39284373.05409969,east siang district,15621
arunachal-pradesh,2019,1,14105451.853243299,upper subansiri district,3880
arunachal-pradesh,2019,1,9107597.731491327,east kameng district,2688
arunachal-pradesh,2019,1,42834776.778045304,lohit district,15896
arunachal-pradesh,2019,1,4054526.308789035,lepa rada district,1523
arunachal-pradesh,2019,1,39489779.13784294,tawang district,13102
arunachal-pradesh,2019,1,20065516.616355177,namsai district,8600
arunachal-pradesh,2019,2,13737167.7479776,lower dibang valley district,5819
arunachal-pradesh,2019,2,14746949.652010633,lower subansiri district,5579
arunachal-pradesh,2019,2,23464027.892812617,longding district,6744
arunachal-pradesh,2019,2,24549832.977181494,west siang district,8041
arunachal-pradesh,2019,2,1136776.6962042823,kamle district,414
arunachal-pradesh,2019,2,3993676.3296563537,upper siang district,1079
arunachal-pradesh,2019,2,18633793.43372325,tirap district,6868
arunachal-pradesh,2019,2,246640891.34861866,papum pare district,86433
arunachal-pradesh,2019,2,4036511.9338615797,kurung kumey district,1427
arunachal-pradesh,2019,2,5220589.920801567,anjaw district,2473
arunachal-pradesh,2019,2,5373179.351887872,siang district,1654
arunachal-pradesh,2019,2,7075961.239041175,lower siang district,3791
arunachal-pradesh,2019,2,4315353.218765283,kra daadi district,1447
arunachal-pradesh,2019,2,48891048.26477764,changlang district,18631
arunachal-pradesh,2019,2,1750138.0587616218,pakke kessang district,687
arunachal-pradesh,2019,2,214966.6162180208,dibang valley district,98
arunachal-pradesh,2019,2,122521180.75595039,west kameng district,37430
arunachal-pradesh,2019,2,65209.39364354455,shi yomi district,13
arunachal-pradesh,2019,2,46549881.23941852,east siang district,16494
arunachal-pradesh,2019,2,18395806.566284098,upper subansiri district,4827
arunachal-pradesh,2019,2,8996397.735290494,east kameng district,2309
arunachal-pradesh,2019,2,48893746.831022196,lohit district,18693
arunachal-pradesh,2019,2,5045595.906781289,lepa rada district,2108
arunachal-pradesh,2019,2,55915834.5871187,tawang district,15960
arunachal-pradesh,2019,2,22491356.65721929,namsai district,9637
arunachal-pradesh,2019,3,15177864.63915902,lower dibang valley district,8405
arunachal-pradesh,2019,3,21059967.49943525,lower subansiri district,8828
arunachal-pradesh,2019,3,26620415.01923828,longding district,10269
arunachal-pradesh,2019,3,30014806.816802975,west siang district,11889
arunachal-pradesh,2019,3,968784.5134103607,kamle district,677
arunachal-pradesh,2019,3,3927440.4417752204,upper siang district,1419
arunachal-pradesh,2019,3,21737827.19336869,tirap district,11249
arunachal-pradesh,2019,3,301518075.7016427,papum pare district,117940
arunachal-pradesh,2019,3,3674797.099413435,kurung kumey district,1579
arunachal-pradesh,2019,3,9665384.074972186,anjaw district,4230
arunachal-pradesh,2019,3,6888800.898705382,siang district,2640
arunachal-pradesh,2019,3,9507511.569068512,lower siang district,5348
arunachal-pradesh,2019,3,5520848.186492377,kra daadi district,2187
arunachal-pradesh,2019,3,58354823.443366826,changlang district,29218
arunachal-pradesh,2019,3,2145842.2925678995,pakke kessang district,977
arunachal-pradesh,2019,3,675909.9962923382,dibang valley district,202
arunachal-pradesh,2019,3,147186019.8759076,west kameng district,53939
arunachal-pradesh,2019,3,30367.754712275342,shi yomi district,27
arunachal-pradesh,2019,3,58040119.9573143,east siang district,22611
arunachal-pradesh,2019,3,22099628.49449406,upper subansiri district,7803
arunachal-pradesh,2019,3,10631335.871797245,east kameng district,3814
arunachal-pradesh,2019,3,54539458.21434432,lohit district,24505
arunachal-pradesh,2019,3,4930337.942058578,lepa rada district,2928
arunachal-pradesh,2019,3,72221026.28393415,tawang district,24097
arunachal-pradesh,2019,3,25507641.015596062,namsai district,13453
arunachal-pradesh,2019,4,21103089.24170351,lower dibang valley district,10376
arunachal-pradesh,2019,4,29634357.486805215,lower subansiri district,11806
arunachal-pradesh,2019,4,29245021.393976457,longding district,11018
arunachal-pradesh,2019,4,39460255.46641725,west siang district,14581
arunachal-pradesh,2019,4,1620922.3277442688,kamle district,999
arunachal-pradesh,2019,4,12739585.638734035,upper siang district,4165
arunachal-pradesh,2019,4,38467790.7269052,tirap district,16459
arunachal-pradesh,2019,4,378838002.3434037,papum pare district,143272
arunachal-pradesh,2019,4,4526789.748638094,kurung kumey district,1343
arunachal-pradesh,2019,4,11887950.534618177,anjaw district,5417
arunachal-pradesh,2019,4,8833695.424992222,siang district,4756
arunachal-pradesh,2019,4,11985865.259161524,lower siang district,6628
arunachal-pradesh,2019,4,7804936.327522229,kra daadi district,2830
arunachal-pradesh,2019,4,71874990.9639822,changlang district,33963
arunachal-pradesh,2019,4,2287739.0120923957,pakke kessang district,1194
arunachal-pradesh,2019,4,1240493.0270471391,dibang valley district,267
arunachal-pradesh,2019,4,198205637.50055438,west kameng district,66740
arunachal-pradesh,2019,4,170772.72677991798,shi yomi district,232
arunachal-pradesh,2019,4,72075285.44344108,east siang district,26605
arunachal-pradesh,2019,4,28319761.873849634,upper subansiri district,9285
arunachal-pradesh,2019,4,19408662.74847077,east kameng district,5646
arunachal-pradesh,2019,4,67502324.59236205,lohit district,29281
arunachal-pradesh,2019,4,8888753.875914622,lepa rada district,4245
arunachal-pradesh,2019,4,91949243.6071119,tawang district,30077
arunachal-pradesh,2019,4,32501252.235055383,namsai district,18290
arunachal-pradesh,2020,1,29552510.9414332,lower dibang valley district,14400
arunachal-pradesh,2020,1,34273250.7179902,lower subansiri district,15770
arunachal-pradesh,2020,1,35267439.983279385,longding district,13240
arunachal-pradesh,2020,1,47929440.73153875,west siang district,19728
arunachal-pradesh,2020,1,3418975.8263023924,kamle district,1434
arunachal-pradesh,2020,1,17820679.64619372,upper siang district,7055
arunachal-pradesh,2020,1,40877851.79372531,tirap district,18369
arunachal-pradesh,2020,1,457430754.1595316,papum pare district,180373
arunachal-pradesh,2020,1,5942677.061635139,kurung kumey district,2294
arunachal-pradesh,2020,1,12808735.858744403,anjaw district,5025
arunachal-pradesh,2020,1,11962344.13711079,siang district,5136
arunachal-pradesh,2020,1,15520255.403975137,lower siang district,8047
arunachal-pradesh,2020,1,10045462.795181293,kra daadi district,3407
arunachal-pradesh,2020,1,93461363.58699805,changlang district,43858
arunachal-pradesh,2020,1,3425821.315796173,pakke kessang district,2044
arunachal-pradesh,2020,1,878784.5955219769,dibang valley district,397
arunachal-pradesh,2020,1,198712422.2374845,west kameng district,75363
arunachal-pradesh,2020,1,566189.9936512378,shi yomi district,117
arunachal-pradesh,2020,1,82011539.42531273,east siang district,33743
arunachal-pradesh,2020,1,33686711.81345673,upper subansiri district,12313
arunachal-pradesh,2020,1,20456070.89377439,east kameng district,7379
arunachal-pradesh,2020,1,83701268.27182505,lohit district,36985
arunachal-pradesh,2020,1,11137993.767266009,lepa rada district,5721
arunachal-pradesh,2020,1,84425193.41571434,tawang district,31865
arunachal-pradesh,2020,1,46444942.9567038,namsai district,23112
arunachal-pradesh,2020,2,42360072.526896134,lower dibang valley district,26234
arunachal-pradesh,2020,2,46133123.517396785,lower subansiri district,25703
arunachal-pradesh,2020,2,54678022.50234371,longding district,20664
arunachal-pradesh,2020,2,72790231.05472675,west siang district,32777
arunachal-pradesh,2020,2,4126243.0778709752,kamle district,2397
arunachal-pradesh,2020,2,28048492.10512026,upper siang district,10899
arunachal-pradesh,2020,2,63497030.840810165,tirap district,28830
arunachal-pradesh,2020,2,535085907.34048563,papum pare district,221728
arunachal-pradesh,2020,2,11359743.457053192,kurung kumey district,3847
arunachal-pradesh,2020,2,18795023.531477228,anjaw district,7617
arunachal-pradesh,2020,2,18585670.46796793,siang district,9827
arunachal-pradesh,2020,2,23571085.32253689,lower siang district,13321
arunachal-pradesh,2020,2,15730996.227462547,kra daadi district,5264
arunachal-pradesh,2020,2,128572447.99797386,changlang district,69279
arunachal-pradesh,2020,2,4635272.064395212,pakke kessang district,3558
arunachal-pradesh,2020,2,2559724.8369189673,dibang valley district,966
arunachal-pradesh,2020,2,251395972.22505817,west kameng district,95421
arunachal-pradesh,2020,2,1222863.4358782358,shi yomi district,302
arunachal-pradesh,2020,2,112693868.8099896,east siang district,55680
arunachal-pradesh,2020,2,43140688.970285244,upper subansiri district,18056
arunachal-pradesh,2020,2,40506284.272980645,east kameng district,11791
arunachal-pradesh,2020,2,114730675.47714493,lohit district,56541
arunachal-pradesh,2020,2,16064862.366431037,lepa rada district,8601
arunachal-pradesh,2020,2,121561732.24171817,tawang district,44499
arunachal-pradesh,2020,2,54870798.31404532,namsai district,34972
arunachal-pradesh,2020,3,63469161.328603886,lower dibang valley district,27655
arunachal-pradesh,2020,3,59707234.22223007,lower subansiri district,26596
arunachal-pradesh,2020,3,63273209.984560445,longding district,21445
arunachal-pradesh,2020,3,92449732.96070345,west siang district,34295
arunachal-pradesh,2020,3,5300885.9328534985,kamle district,2618
arunachal-pradesh,2020,3,40210852.98915006,upper siang district,12707
arunachal-pradesh,2020,3,81539831.5295825,tirap district,30046
arunachal-pradesh,2020,3,859373863.7202578,papum pare district,298350
arunachal-pradesh,2020,3,13864822.733226534,kurung kumey district,4391
arunachal-pradesh,2020,3,31524690.460289024,anjaw district,9751
arunachal-pradesh,2020,3,21236201.531454768,siang district,10489
arunachal-pradesh,2020,3,28754627.349573277,lower siang district,12456
arunachal-pradesh,2020,3,16181045.612635879,kra daadi district,5676
arunachal-pradesh,2020,3,159158438.92541084,changlang district,73842
arunachal-pradesh,2020,3,6301715.335375749,pakke kessang district,3469
arunachal-pradesh,2020,3,3061207.2925078664,dibang valley district,899
arunachal-pradesh,2020,3,332812237.8096209,west kameng district,111029
arunachal-pradesh,2020,3,3410288.130911609,shi yomi district,521
arunachal-pradesh,2020,3,176323789.94437826,east siang district,69710
arunachal-pradesh,2020,3,70811197.57521853,upper subansiri district,24387
arunachal-pradesh,2020,3,43881134.37096395,east kameng district,13421
arunachal-pradesh,2020,3,156523653.1864311,lohit district,65889
arunachal-pradesh,2020,3,22146313.373236045,lepa rada district,10150
arunachal-pradesh,2020,3,182137862.72423625,tawang district,56016
